,Marca,Gasolina 95,Gasolina 98,Gasóleo A,Direccion,Poblacion,Horario,Fecha
3562,REPSOL,1.359,1.489,1.289,"CARRETERA M-604,KM.14.100 KM. 14,100",LOZOYA,L 07,2019-04-15 01:36:52.845246
3563,SHELL,1.409,1.549,1.309,AUTOVIA A-I KM. 81,SERNA DEL MONTE (LA),L-D 06,2019-04-15 01:36:57.352383
3564,BP LA SERNA,1.379,1.509,1.299,"AUTOVIA N-1 KM. 80,200",SERNA DEL MONTE (LA),L-D 24H,2019-04-15 01:37:01.860881
3565,CEPSA,1.399,1.514,1.309,"AUTOVIA A-1 KM. 92,5",SOMOSIERRA,L-D 07,2019-04-15 01:37:07.012487
3566,OMEGA SANGONERA,1.246, ,1.155,"CTRA. DE MAZARRON, KM 2 PARCELA 18 DE MERCAMURCIA.",PALMAR O LUGAR D. JUAN,L-S 06,2019-04-15 01:37:07.181331
3567,REPSOL,1.357,1.497,1.247,AUTOVIA AUTOVIA DEL NOROESTE KM. 8,CAÑADA HERMOSA,L 06,2019-04-15 01:37:07.361472
3568,FROET-GAS,1.249,1.31,1.149,"AVENIDA FUENTE ALAMO, 1",SAN GINES,L-D 24H,2019-04-15 01:37:07.535879
3569,IDS, , ,1.249,"AVENIDA DE LORCA, 174",SANGONERA LA SECA,L-D 24H,2019-04-15 01:37:07.712037
3570,AIREMAR I,1.279,1.429,1.165,"SAN JAVIER km 1,2",BAÑOS Y MENDIGO,L-D 24H,2019-04-15 01:37:07.917159
3571,"MEROIL, S.A.",1.259, ,1.149,CTRA. DE MAZARRON (MU-302 km 2),PALMAR O LUGAR D. JUAN,L-D 06,2019-04-15 01:37:08.095497
3572,PETROGO,1.299,1.399,1.178,"CR MU-303, 3.80 (MU-303 km 3,8)",HUERTA DEL RAAL,L-D 06,2019-04-15 01:37:08.324670
3573,EL MERLA,1.269, ,1.219,CARRETERA CAMINO DEL REGUERON KM. 4,ALQUERIAS,L-D 24H,2019-04-15 01:37:08.500109
3574,REPSOL,1.329,1.439,1.249,CARRETERA FUENTE ALAMO KM. 7,CORVERA,L-D 06,2019-04-15 01:37:08.674651
3575,CEPSA,1.349,1.464,1.245,"CARRETERA N-340A KM. 646,9",SANGONERA LA SECA,L-D 24H,2019-04-15 01:37:08.901785
3576,REPSOL,1.349,1.439,1.249,"AUTOVIA A.30 KM. 408,5",BAÑOS Y MENDIGO,L-D 24H,2019-04-15 01:37:09.127591
3577,REPSOL,1.359,1.479,1.239,"CR MU-603, 5,1 (MU-603 km 5,18)",SANGONERA LA VERDE O ERMITA NUEVA,L-D 06,2019-04-15 01:37:09.301935
3578,24H,1.329, ,1.229,"CARRETERA CABEZO DE TORRES AL ESPARRAGAL KM. 6,2",ESPARRAGAL,L-D 24H,2019-04-15 01:37:09.478073
3579,TRANSPORTES LAS MARAVILLAS, , ,1.259,"AVENIDA DE LORCA, 206",PUNTARRON (EL),L-V 08,2019-04-15 01:37:09.653407
3580,REPSOL,1.349,1.489,1.249,"CR N-340 A, 646",SANGONERA LA SECA,L-D 06,2019-04-15 01:37:09.823727
3581,REPSOL,1.329,1.439,1.229,CARRETERA N-301 KM. 410,BAÑOS Y MENDIGO,L-D 24H,2019-04-15 01:37:09.992694
3582,REPSOL,1.359,1.499,1.259,"CARRETERA MU-300 KM. 4,8",BENIAJAN,L-D 06,2019-04-15 01:37:10.162341
3583,EL LIMONAR,1.309,1.399,1.199,"CALLE MAYOR, 77",GARRES (LOS),L-D 6,2019-04-15 01:37:10.349148
3584,BP LOS RAMOS,1.346,1.5,1.235,"CARRETERA SAN JAVIER KM. 10,4",HUERTA Y CAMPO DE LOS RAMOS,L-D 06,2019-04-15 01:37:10.520548
3585,GALP,1.349,1.459,1.249,"CARRETERA MU-302 KM. 9,2",PALMAR O LUGAR D. JUAN,L-V 07,2019-04-15 01:37:10.699636
3586,BP MONTEVIDA,1.349,1.491,1.249,"CAMINO PALOMA, S/N",ALBERCA DE LAS TORRES,L-D 07,2019-04-15 01:37:10.877166
3587,GALP,1.349,1.479,1.229,"MU-302 km 3,9",ALGEZARES,L-D 07,2019-04-15 01:37:11.052229
3588,REPSOL,1.379,1.509,1.259,"CL MU-4F CR.SANTA CATALINA, 2",HUERTA DE LA ALBERCA,L-D 06,2019-04-15 01:37:11.234690
3589,SHELL,1.339,1.479,1.239,"CARRETERA MU-603 KM. 3,3",PALMAR O LUGAR D. JUAN,L-V 08,2019-04-15 01:37:11.404406
3590,REPSOL,1.357,1.497,1.247,AUTOVIA AUTOVIA DEL NOROESTE KM. 8,CAÑADA HERMOSA,L 06,2019-04-15 01:37:11.624378
3591,CAMPSA EXPRESS,1.255,1.379,1.145,"PG INDTRL.OESTE S.GINES PARC., 29",PALMAR O LUGAR D. JUAN,L-D 07,2019-04-15 01:37:11.844068
3592,CAMPSA EXPRESS,1.255,1.379,1.145,CARRETERA MU603 KM. 2,PALMAR O LUGAR D. JUAN,L-D 06,2019-04-15 01:37:12.021243
3593,REPSOL,1.369,1.479,1.259,"CARRETERA DE CARTAGENA KM. 401,2",PALMAR O LUGAR D. JUAN,L-D 24H,2019-04-15 01:37:12.201887
3594,REPSOL,1.369,1.479,1.259,"AVENIDA PRIMERO DE MAYO, 95",PALMAR O LUGAR D. JUAN,L-D 06,2019-04-15 01:37:12.382103
3595,REPSOL,1.369,1.469,1.259,"AVENIDA MIGUEL DE CERVANTES, 50",MURCIA,L-D 07,2019-04-15 01:37:12.555683
3596,PETRONOR,1.379,1.499,1.259,"CR N-344, 4",JAVALI NUEVO,L-D 06,2019-04-15 01:37:12.784803
3597,BP OMEGA ESPINARDO,1.349,1.491,1.249,CARRETERA NACIONAL 301 KM. 389,ESPINARDO,L-V 06,2019-04-15 01:37:12.961095
3598,CEPSA,1.359, ,1.255,"AUTOVIA A-30 KM. 413,9",MURCIA,L-V 07,2019-04-15 01:37:13.240077
3599,BP LOS ARCOS,1.349,1.491,1.249,"CARRETERA N-301A KM. 395,000",MURCIA,L-D 06,2019-04-15 01:37:13.409176
3600,V2 GASOLINERAS,1.299, ,1.139,"CARRETERA MADRID KM. 388,200",CABEZO CORTADO,L 06,2019-04-15 01:37:13.634105
3601,REPSOL,1.349,1.469,1.259,CARRETERA N-301 KM. 388,CABEZO CORTADO,L-D 24H,2019-04-15 01:37:13.858291
3602,PETRONOR,1.359,1.499,1.259,"CARRETERA CAMINO DE TIÑOSA,45 KM. 1,4",BENIAJAN,L 06,2019-04-15 01:37:14.036871
3603,E.LECLERC HIPERMERCADO,1.279,1.329,1.145,"CALLE RÍO SECO, 99",SANGONERA LA SECA,L-D 24H,2019-04-15 01:37:14.207632
3604,BP LA PAZ,1.369,1.511,1.269,CARRETERA E-15/A-7/N-340 KM. 648,SANGONERA LA SECA,L-D 24H,2019-04-15 01:37:14.428658
3605,REPSOL,1.349,1.469,1.249,"CR L-2F *PUENTE TOCINOS*, 5",MURCIA,L-D 06,2019-04-15 01:37:14.605652
3606,PETROPAY,1.245, ,1.135,"POLIGONO EL TIRO, 72",ESPINARDO,L-D 24H,2019-04-15 01:37:14.861167
3607,REPSOL,1.349,1.459,1.249,"CARRETERA TORRES DE COTILLAS KM. 2,0",JAVALI NUEVO,L-D 06,2019-04-15 01:37:15.076150
3608,CEPSA,1.299,1.379,1.229,"AVENIDA CONSTITUCION, 38",SUCINA,L-D 06,2019-04-15 01:37:15.247355
3609,LA HITA-EL VALLE,1.258, ,1.148,"CARRETERA AUTOVIA DEL MAR MENOR- CR C-3319 KM 4,1 KM. 4,1",BAÑOS Y MENDIGO,L-D 07,2019-04-15 01:37:15.421890
3610,AIREMAR II,1.279,1.429,1.165,"CTRA. SAN JAVIER km 1,3",BAÑOS Y MENDIGO,L 07,2019-04-15 01:37:15.676920
3611,REPSOL,1.349,1.479,1.249,"CAMINO CAMINO DEL BADEN, 174",ERA ALTA,L-D 06,2019-04-15 01:37:15.855083
3612,NATURGY, , , ,"CARRETERA SAN GINÉS A ERA ALTA, POLÍGONO 176, PARCELA 192 KM. S/N",ERA ALTA,L-D 07,2019-04-15 01:37:16.034323
3613,CEPSA,1.359,1.474,1.255,CARRETERA RONDA SUR KM. 107,RINCON DEL MERINO,L-D 06,2019-04-15 01:37:16.216052
3614,TRANSGALLEGO LOGISTIC SL, , ,1.147,AVDA FCO SALZILLO PARC 26/12-C,SAN GINES,L-D 07,2019-04-15 01:37:16.400886
3615,LA NORIA,1.339, ,1.249,"AVENIDA COSTERA NORTE ZU ÑR3, S/N",AGRIDULCE,L 07,2019-04-15 01:37:16.578414
3616,REPSOL,1.349, ,1.259,"AVENIDA JERONIMOS EN GUADALUPE, 160",GUADALUPE DE MACIASCOQUE,L-D 07,2019-04-15 01:37:16.801249
3617,REPSOL,1.349,1.459,1.249,"CARRETERA CR N-340 KM. 655,5",NONDUERMAS,L-D 07,2019-04-15 01:37:16.989500
3618,ADANSE SERVIAUTO,1.329,1.449,1.179,C/URUGUAY PARCELA 23/10 POLIGONO INDUSTRIAL OESTE,SAN GINES,L-S 06,2019-04-15 01:37:17.172989
3619,CEPSA,1.359,1.474,1.255,CARRETERA MU-611 KM. 3,SAN GINES,L-D 06,2019-04-15 01:37:17.395739
3620,E.LECLERC INFANTE,1.279, ,1.145,"AV. JUANA JUGAN, 26 (CRUCE AV. MIGUEL INDURAIN)",MURCIA,L-D 24H,2019-04-15 01:37:17.615803
3621,CARREFOUR,1.309,1.449,1.199,"CALLE LOPE DE VEGA, S/N",MURCIA,L-S 08,2019-04-15 01:37:17.841355
3622,SHELL,1.334,1.474,1.224,"AVD. REGION MURCIANA, 1",MURCIA,L-V 09,2019-04-15 01:37:18.061868
3623,POLIGAS,1.289, , ,"AVENIDA DE LOS DOLORES, 3",MURCIA,L-D 24H,2019-04-15 01:37:18.232922
3624,GALP,1.304,1.424,1.244,CARRETERA DEL PALMAR KM. 69,MURCIA,L-D 06,2019-04-15 01:37:18.403797
3625,SHELL,1.259,1.379,1.226,CARRETERA E-1 KM. 1,MURCIA,L-D 07,2019-04-15 01:37:18.580896
3626,SHELL,1.304,1.454,1.244,"AVENIDA DON JUAN DE BORBON, S/N",MURCIA,L-D 06,2019-04-15 01:37:18.760207
3627,REPSOL,1.319,1.425,1.239,"CARRETERA CN-340 KM. 665,00",MURCIA,L-D 24H,2019-04-15 01:37:18.974289
3628,GALP,1.339,1.479,1.249,"CALLE MAYOR, 12",MURCIA,L-D 06,2019-04-15 01:37:19.151827
3629,REPSOL,1.345,1.405,1.249,"AVENIDA PRIMERO DE MAYO, S/N",MURCIA,L-D 24H,2019-04-15 01:37:19.331787
3630,REPSOL,1.349,1.469,1.249,"AVENIDA 1º DE MAYO,, 21",MURCIA,L-D 06,2019-04-15 01:37:19.902091
3631,SHELL,1.334,1.484,1.224,"C/ PROLONGACION CARRIL DE LA IGLESIA, S/N km CENTRO COMERCIAL M",MURCIA,L-S 08,2019-04-15 01:37:20.118579
3632,CEPSA,1.359,1.474,1.255,"AVENIDA PRIMERO DE MAYO, PARCELA 7, POLIGONO 1-A, 7",MURCIA,L-D 07,2019-04-15 01:37:20.296568
3633,CEPSA,1.369,1.484,1.265,"PLAZA INGENIERO JUAN DE LA CIERVA, 3",MURCIA,L-D 24H,2019-04-15 01:37:20.471504
3634,V2 GASOLINERAS,1.299,1.399,1.099,"AVENIDA MIGUEL INDURAIN, 85",MURCIA,L-D 07,2019-04-15 01:37:20.653505
3635,CARREFOUR,1.309,1.449,1.199,"CALLE MOLINA DE SEGURA, S/N",MURCIA,L-S 08,2019-04-15 01:37:20.824233
3636,BP,1.349,1.491,1.249,"AVENIDA DE SANTIAGO, 86",MURCIA,L-D 07,2019-04-15 01:37:21.053235
3637,CAMPSA EXPRESS,1.279, ,1.145,"AVENIDA DON JUAN DE BORBÓN., S/N",MURCIA,L-D 07,2019-04-15 01:37:21.278187
3638,BP,1.349,1.491,1.249,"AVENIDA RONDA LEVANTE, SN",MURCIA,L-D 06,2019-04-15 01:37:21.456055
3639,EUROPETROL,1.339,1.439,1.239,"AVENIDA MARIANO ROJAS, 2",MURCIA,L-D 24H,2019-04-15 01:37:21.636069
3640,CARREFOUR,1.319,1.459,1.199,"AVENIDA MIGUEL ANGEL CERVANTES, 106",MURCIA,L-S 08,2019-04-15 01:37:21.819633
3641,BP,1.349,1.491,1.249,"AVENIDA CICLISTA MARIANO ROJAS, ESQ. AVDA. DR. PEDRO GUILLEN, S/N",MURCIA,L-D 24H,2019-04-15 01:37:21.990810
3642,REPSOL BUTANO, , , ,"AGREGADO NARANJO, S/N",MURCIA,L-V 08,2019-04-15 01:37:22.207685
3643,REPSOL,1.369,1.469,1.259,"CARRETERA N-301 DESVIO ESPINARDO, KM. 389",PUNTAL (EL),L-D 06,2019-04-15 01:37:22.389019
3644,REPSOL,1.369,1.469,1.259,"AVENIDA CICLISTA MARIANO ROJAS, S.N.",MURCIA,L-D 07,2019-04-15 01:37:22.602514
3645,PETROPRIX,1.228, ,1.128,"AVENIDA ALICANTE, S/N",COBATILLAS,L-D 24H,2019-04-15 01:37:22.780206
3646, ESTACION DE SERVICIO, , ,1.169,CARRETERA DEL CAMPO DE FUTBOL KM. 96,SANGONERA LA VERDE O ERMITA NUEVA,L-V 09,2019-04-15 01:37:22.951823
3647,V2 GASOLINERAS,1.299, ,1.139,"CARRETERA E-1 KM. 5,500",SANGONERA LA VERDE O ERMITA NUEVA,L-D 06,2019-04-15 01:37:23.135015
3648,GPS-PETRO PUENTE,1.259, ,1.148,"VEREDA VEREDA DE SOLIS, 26",HUERTA DE LLANO DE BRUJAS,L 24H,2019-04-15 01:37:23.313492
3649,EL SALAR,1.399,1.549,1.299,"CR F-2, 6",HUERTA DE LLANO DE BRUJAS,L-D 06,2019-04-15 01:37:23.534522
3650,GASEXPRESS,1.249, ,1.129,CARRETERA ALICANTE KM. 155,CASILLAS (LUGAR DE) O ERMITA DE BUENDIA,L-D 24H,2019-04-15 01:37:23.707238
3651,PETROGO,1.249,1.349,1.128,CARRETERA ALICANTE KM. 6,MONTEAGUDO,L-D 24H,2019-04-15 01:37:28.292717
3652,PETROGO,1.279,1.379,1.158,"CARRETERA ALICANTE KM. 6,8",MONTEAGUDO,L-D 06,2019-04-15 01:37:33.192575
3653,GASEXPRESS,1.259, ,1.149,"AVENIDA DE LOS NARCISOS, 6",COBATILLAS,L-D 24H,2019-04-15 01:37:39.097803
3654,CEPSA,1.359, ,1.255,CARRETERA N-340A KM. 673,COBATILLAS,L-D 06,2019-04-15 01:37:44.256437
3655,LA HITA-JC1 MURCIA (SERV.ATENDIDO),1.268, ,1.148,"AVENIDA JUAN CARLOS I, 102",PUNTAL (EL),L-D 24H,2019-04-15 01:37:49.371176
3656,BP,1.359,1.502,1.249,"CARRETERA R-340 KM. 3,15",ESPARRAGAL,L-D 24H,2019-04-15 01:37:53.877676
3657,REPSOL,1.369,1.509,1.259,CARRETERA ALICANTE KM. 10,ESPARRAGAL,L 06,2019-04-15 01:37:58.796070
3658,CABEZO GAS,1.249, ,1.149,"CARRETERA MU-4 KM. 4,5",CABEZO DE TORRES,L-D 07,2019-04-15 01:37:59.091892
3659,QUALITY MURCIA,1.219, ,1.149,"AVENIDA VICTOR GARRIGOS EN CHURRA, 29",CHURRA,L-D 24H,2019-04-15 01:38:04.324914
3660,GES,1.34,1.471,1.237,"AVENIDA DE ALICANTE, 7",CHURRA,L-D 06,2019-04-15 01:38:09.032734
3661,GPS-NUEVA CONDOMINA,1.268, ,1.148,AUTOPISTA A7 (C.C. NUEVA CONDOMINA) KM. 730,CHURRA,L-J 09,2019-04-15 01:38:13.746103
3662,BP THADER I,1.359,1.501,1.249,"PARQUE EMPRESARIAL THADER, 18",CHURRA,L-D 07,2019-04-15 01:38:18.455230
3663,BP THADER II,1.359,1.501,1.249,"AVENIDA DON JUAN DE BORBON, S/",CHURRA,L-D 24H,2019-04-15 01:38:23.166178
3664,CEPSA,1.369,1.484,1.265,"AVENIDA DON JUAN DE BORBON, SN",CHURRA,L-D 24H,2019-04-15 01:38:27.671180
3665,REPSOL,1.369,1.469,1.259,"CR N-301 DESVIO ESPINARDO , P.K. 3",PUNTAL (EL),L-D 10,2019-04-15 01:38:32.384985
3666,GALP,1.314,1.439,1.214,P.I. Infante - Ronda Sur,MURCIA,L-D 06,2019-04-15 01:38:36.841609
3667,ROYMAGA PETROLEOS,1.289,1.359,1.189,"PLAZA SURESTE, S/N",POZO ESTRECHO,L-D 06,2019-04-15 01:38:41.597732
3668,REPSOL,1.359,1.489,1.249,"CALLE MARCONA, 21",PALMA (LA),L-D 05,2019-04-15 01:38:41.766092
3669,BP EESS ROYMAGA PETROLEOS S.L.,1.309,1.399,1.209,"AVDA. SAN JAVIER, S/N",APARECIDA (LA),L-D 06,2019-04-15 01:38:41.948530
3670,REPSOL,1.319, ,1.209,"CARRETERA SAN JAVIER KM. 12,1",PUEBLA (LA),L-S 06,2019-04-15 01:38:46.512676
3671,E.S.EL PALMERAL,1.299, ,1.209,"F-36 km 7,2",PALMA (LA),L-D 07,2019-04-15 01:38:51.018696
3672,E.S.MOLERO S.A.,1.287,1.349,1.188,"CALLE GENERAL MOSCARDO, 15",ALBUJON,L-D 06,2019-04-15 01:38:56.957962
3673,BP,1.359,1.509,1.259,N. 332 km 10,CUESTA BLANCA DE ABAJO,L-D 06,2019-04-15 01:39:02.900009
3674,E.S.REPSOL,1.359,1.489,1.259,"CARRETERA CTR.MU-602 KM. 8,4",ALJORRA (LA),L-D 06,2019-04-15 01:39:07.270902
3675,REPSOL,1.359,1.489,1.259,"CARRETERA CARRETERA N-332 KM. 2,9",PATOJOS (LOS),L-D 06,2019-04-15 01:39:11.907758
3676,ADRIDAN,1.289,1.399,1.199,"AUTOVIA LA MANGA - RM22 - SALIDA 0 KM. 0,222",ALGAR (EL),L-D 24H,2019-04-15 01:39:16.618949
3677,CEPSA,1.369,1.484,1.265,CARRETERA N-332A KM. 18,ALGAR (EL),L-D 24H,2019-04-15 01:39:21.331395
3678,CEPSA,1.369,1.484,1.265,CARRETERA N-332A KM. 18,ALGAR (EL),L-D 24H,2019-04-15 01:39:21.509621
3679,PALUSOIL, , , ,"CALLE GRAN VIA MANGA EN CARTAGENA, S/N",MANGA DEL MAR MENOR (LA),L-X 08,2019-04-15 01:39:26.039809
3680,REPSOL,1.359,1.489,1.259,"POLIGONO AVENIDA DEL CARBONO ESQUINA NITROGENO, 49",CAMACHOS (LOS),L 06,2019-04-15 01:39:26.213117
3681,REPSOL,1.359,1.489,1.259,"CARRETERA CARTAGENA-ALHAMA KM. 11,3",ALJORRA (LA),L-D 24H,2019-04-15 01:39:31.159898
3682,CABEZO VENTURA,1.259, ,1.209,"CARRETERA F-37 KM. 7,700",APARECIDA (LA),L-D 24H,2019-04-15 01:39:36.690541
3683,GALP,1.249, ,1.169,"N-332 km 1,15",CARTAGENA,L-D 06,2019-04-15 01:39:41.399602
3684,REPSOL,1.399,1.539,1.249,"AVENIDA JUAN CARLOS I, 2",IBI,L 05,2019-04-15 01:39:45.796706
3685,REPSOL,1.359, ,1.259,"CALLE PROLONG. JUAN FERNANDEZ, 43",VEREDA (LA),L-D 24H,2019-04-15 01:39:50.366628
3686,CAMPSA,1.359,1.489,1.249,CARRETERA CARRETERA LA PALMA KM. 11,SAN ANTONIO ABAD,L-D 06,2019-04-15 01:39:54.917249
3687,BP,1.359,1.509,1.259,"AVENIDA JUAN CARLOS I, 85",CARTAGENA,L-D 06,2019-04-15 01:39:59.423725
3688,REPSOL,1.359,1.489,1.249,"CARRETERA MU-36F KM. 1,5",SAN ANTONIO ABAD,L-D 06,2019-04-15 01:40:04.137914
3689,REPSOL,1.359,1.489,1.249,CARRETERA N 301 LOS DOLORES KM. 434,SAN ANTONIO ABAD,L-D 07,2019-04-15 01:40:04.309690
3690,BUENOS AIRES,1.299,1.419,1.239,CARTAGENA-ALMERIA km 7.500,MOLINOS MARFAGONES,L 06,2019-04-15 01:40:09.049683
3691,APARCADOLORES,1.259,1.359,1.169,C/SUSPIRO S/N,CARTAGENA,L-D 06,2019-04-15 01:40:13.763106
3692,REPSOL,1.359,1.479,1.249,"CALLE ALVAREZ ALONSO, 29",DOLORES (LOS),L-D 24H,2019-04-15 01:40:18.266252
3693,REPSOL,1.359, ,1.249,CARRETERA 03 KM.,DOLORES (LOS),L-S 06,2019-04-15 01:40:23.181237
3694,GMOIL,1.229, ,1.139,"CALLE VILMA-C.BEAZA, S/N",CARTAGENA,L-D 24H,2019-04-15 01:40:23.357898
3695,REPSOL,1.359,1.469,1.259,"CR F-35, 24,3",TORRECIEGA,L 05,2019-04-15 01:40:28.304836
3696,REPSOL,1.359,1.469,1.259,"POLIGONO CABEZO BAEZA-BERLIN E-2, S/N",TORRECIEGA,L-D 06,2019-04-15 01:40:33.011762
3697,RASPAOIL (SERV. ATENDIDO),1.248, ,1.168,"CTRA. TENTEGORRA km 1,10",CARTAGENA,L-D 24H,2019-04-15 01:40:37.517534
3698,CARREFOUR,1.299,1.429,1.199,"POLIGONO CABEZO BEAZA, C/ RIGA, S/N",CARTAGENA,L-S 08,2019-04-15 01:40:42.022537
3699,E.S. MOLERO S.A.,1.258,1.355,1.168,"CALLE SAN JUAN BOSCO ( LOS DOLORES), S/N",CARTAGENA,L-D 06,2019-04-15 01:40:47.146754
3700,BP,1.359,1.509,1.259,AVENIDA JOSE LUIS MESEGUER S/N,CANTERAS,L-D 06,2019-04-15 01:40:54.500030
3701,ROYMAGA PETROLEOS,1.339, ,1.239,"MUELLE PASEO ALFONSO XII, S/N",CARTAGENA,L-D 24H,2019-04-15 01:40:59.226619
3702,ROYMAGA PETROLEOS,1.289, ,1.189,"CARRETERA MU-311 KM. 25,2",PALMA (LA),L-D 24H,2019-04-15 01:41:03.937129
3703,SHELL,1.335,1.455,1.235,"CALLE SEBASTIAN FERINGAN, S/N",CARTAGENA,L-D 24H,2019-04-15 01:41:04.119641
3704,E.S. TRAZOIL,1.329,1.439,1.229,"CALLE BLAS DE OTERO, 2",CARTAGENA,L-D 06,2019-04-15 01:41:08.852909
3705,PETRONOR,1.359,1.469,1.259,"AVENIDA PINTOR PORTELA, 42",CARTAGENA,L-D 06,2019-04-15 01:41:13.767323
3706,REPSOL,1.359,1.469,1.259,"CALLE PASEO ALFONSO XIII, SN",CARTAGENA,L-D 07,2019-04-15 01:41:18.273448
3707,CARREFOUR,1.299,1.429,1.199,"PASEO ALFONSO XIII, S/N",CARTAGENA,L-S 08,2019-04-15 01:41:22.832192
3708,REPSOL,1.359,1.469,1.259,"CL ANGEL BRUNA-RONDA NORTE, S.N.",CARTAGENA,L-D 07,2019-04-15 01:41:27.489298
3709,REPSOL,1.359,1.489,1.259,"CL PLAZA ESPA¿A, S.N.",CARTAGENA,L-D 24H,2019-04-15 01:41:32.610514
3710,EROSKI,1.258, ,1.169,"AVENIDA AVENIDA DEL CANTON, 25",CARTAGENA,L-S 08,2019-04-15 01:41:37.324948
3711,SHELL,1.345,1.475,1.245,CARRETERA TENTEGORRA KM. 1,CARTAGENA,L-D 06,2019-04-15 01:41:37.505281
3712,SHELL,1.295, ,1.195,"CARRETERA N-332A KM. 4,5",FERRIOL (EL),L 07,2019-04-15 01:41:42.031269
3713,"ROYMAGA PETROLEOS,SL",1.289,1.359,1.189,CARRETERA DEL ALBUJON KM. S/N,POZO ESTRECHO,L-D 06,2019-04-15 01:41:46.584318
3714,"ROYMAGA PETROLEOS,SL",1.289, ,1.189,"CALLE BUDAPEST, 129",TORRECIEGA,L-D 24H,2019-04-15 01:41:51.165183
3715,CEPSA,1.299,1.414,1.189,"VÍA B-3, PENETRACION AL PUERTO, 1,4",SANTA LUCIA,L-D 06,2019-04-15 01:41:58.050488
3716,REPSOL,1.369,1.509,1.249,"CALLE AC(,42)AT-ATAMARIA, S/N",BELONES (LOS),L-D 08,2019-04-15 01:42:02.599593
3717,CEPSA,1.369,1.484,1.265,CARRETERA MU-312 KM. 11,BELONES (LOS),L 24H,2019-04-15 01:42:07.221986
3718,BP MANGAUTO,1.365,1.495,1.245,CR AUTOV. CARTAG-LA MANGA 19.2,CABO DE PALOS,L-D 07,2019-04-15 01:42:11.935707
3719,REPSOL,1.369,1.499,1.249,"CARRETERA MU-312 KM. 14,9",CABO DE PALOS,L-D 07,2019-04-15 01:42:16.544481
3720,SHELL,1.329, ,1.219,CTRA. CABO DE PALOS A LA MANGA km S/Nº,CABO DE PALOS,L-V 07,2019-04-15 01:42:21.762874
3721,EE.SS. ALJORRA,1.339, ,1.239,"CALLE RM-605 - LOS PEDRO ANTONIOS, 22",ALJORRA (LA),L 05,2019-04-15 01:42:26.159153
3722,REPSOL,1.359,1.469,1.259,"AVENIDA SANCHEZ MECA, SN",CARTAGENA,L-D 24H,2019-04-15 01:42:30.780589
3723,MADRID,1.339,1.479,1.239,N-301A km 437,CARTAGENA,L-D 24H,2019-04-15 01:42:35.484933
3724,REPSOL,1.349,1.479,1.239,"CARRETERA RM-332 KM. 50,294",ERMITA DEL RAMONETE,L 07,2019-04-15 01:42:39.991155
3725,VENTA LA PETRA,1.348,1.448,1.248,"CARRETERA A-91 KM. 3,5",LORCA,L-D 24H,2019-04-15 01:42:44.906874
3726,ALIMER,1.229, ,1.135,"CAMINO CARTAGENA-ESQ. VEREDA CHURRA, S/N",LORCA,L-S 08,2019-04-15 01:42:50.030201
3727,SUMINISTROS LA CASILLA S.L.,1.315, ,1.225,"VEREDA LA CASILLA, S/N",LORCA,L-D 06,2019-04-15 01:42:54.416338
3728,"GARAJE LA HOYA,S.L",1.328, ,1.248,"CTRA.N701 LA PARROQUIA km 20,24",LORCA,L-D 14,2019-04-15 01:42:58.833910
3729,AGROTER SAT Nº1936, , ,1.13,CMNO CARTAGENA S/N DIP TERCIA,LORCA,L-S 09,2019-04-15 01:43:03.342865
3730,M,1.219,1.329,1.179,DP TERCIA CAMINO CARTAGENA SN,LORCA,L-S 06,2019-04-15 01:43:08.663409
3731,"ANDAMUR ""LORCA""",1.329,1.399,1.249,CARRETERA NACIONAL KM. 588,TORRECILLA,L-D 24H,2019-04-15 01:43:08.848402
3732,REPSOL,1.349,1.449,1.249,"CR MU-3211, 32,1",PACA (LA),L-V 07,2019-04-15 01:43:13.784027
3733,PETRONOR,1.349,1.389,1.249,"CARRETERA DE LA PULGARA, 130 KM. 10,4",LORCA,L-S 06,2019-04-15 01:43:18.907816
3734,EE.SS LA BALSICA,1.339,1.439,1.239,CTRA. LORCA A PUNTAS DE CALNEGRE km 4.100,LORCA,L-D 07,2019-04-15 01:43:23.614396
3735,REPSOL,1.359, ,1.259,CARRETERA CR C-3211 A KM. 69,LORCA,L 06,2019-04-15 01:43:28.120610
3736,ALIMER, , ,1.135,CAMINO VILLAESPESA S/N APDO.217,LORCA,L-V 08,2019-04-15 01:43:28.333783
3737,JOSE GARCIA GUILLEN,1.229,1.369,1.135,"L-MU-620 LORCA-PULPI km 5,3",PURIAS,L-S 07,2019-04-15 01:43:32.835227
3738,REPSOL,1.329, ,1.239,"CARRERA MU-620 / KM. 17.5, S/N",LA CAMPANA,L 06,2019-04-15 01:43:37.746233
3739,REPSOL,1.369,1.489,1.289,"CR N-340, 584",ZARCILLA DE RAMOS,L-D 24H,2019-04-15 01:43:42.251570
3740,REPSOL,1.369,1.489,1.289,"CARRETERA N-340 KM. 585,2",ZARCILLA DE RAMOS,L-D 06,2019-04-15 01:43:46.788796
3741,GASEXPRESS,1.239, ,1.147,"CALLE LORCA 77, 56",ABADES (LOS) Y LAS NORIAS,L-D 24H,2019-04-15 01:43:51.385356
3742,REPSOL,1.359,1.459,1.249,"POLIGONO P.I. SAPRELORCA, 00",LORCA,L-V 07,2019-04-15 01:43:55.973760
